Ethiopia,Tigray,South Tigray Zone,Nek Sege Woreda
Ethiopia,Tigray,South Tigray Zone,Ofla Woreda
Ethiopia,Tigray,South Tigray Zone,Raya Alamata Woreda
Ethiopia,Tigray,South Tigray Zone,Raya Azebo Woreda
Ethiopia,Tigray,South Tigray Zone,Raya Chercher Woreda
Ethiopia,Tigray,South Tigray Zone,Selawa Woreda
Ethiopia,Tigray,South Tigray Zone,Zata Woreda
Ethiopia,Tigray,Western Tigray Zone,Awra Woreda
Ethiopia,Tigray,Western Tigray Zone,Dansha Town Woreda
Ethiopia,Tigray,Western Tigray Zone,Humera Town Woreda
Ethiopia,Tigray,Western Tigray Zone,Kafta Humera Woreda
Ethiopia,Tigray,Western Tigray Zone,May Gaba Town Woreda
Ethiopia,Tigray,Western Tigray Zone,May Kadra Town Woreda
Ethiopia,Tigray,Western Tigray Zone,Qorarit Town Woreda
Ethiopia,Tigray,Western Tigray Zone,Tsegede Woreda
Ethiopia,Tigray,Western Tigray Zone,Welkayit Woreda
